venta_id,fecha,año,mes,trimestre,modelo,marca,tipo,segmento,precio_lista,precio_venta,descuento_pct,descuento_monto,precio_final,accesorios_monto,precio_total,costo_vehiculo,margen_bruto,margen_pct,ganancia_neta,vendedor,zona,senioridad,comision_vendedor,financiacion,origen_lead,permuta,valor_permuta,num_accesorios,dias_cierre,test_drive,rating_cliente,year_month,semana,dia_semana,es_fin_semana,precio_log,margen_log,tiene_descuento,tiene_accesorios,cierre_rapido,es_premium_luxury,revenue_total_log,segmento_num,ganancia_por_dia,pct_accesorios
VTA-02020,2023-12-06,2023,12,Q4,Volkswagen T-Cross,Volkswagen,SUV,Intermedio,11500000,11150000,2,223000,10927000,101378,11028378,8200000,2727000,25.0,2767551,Sofía Herrera,Sur,Senior,376981,Cuotas 24x,Web,False,0,1,2,False,2,2023-12,49,Wednesday,False,16.206747440069304,14.818713028530995,True,1,1,0,16.21598241760094,2,1383776.0,0.92
VTA-03795,2023-12-06,2023,12,Q4,Ford EcoSport,Ford,SUV,Intermedio,10500000,10550000,0,0,10550000,0,10550000,7600000,2950000,28.0,2950000,Paula Gómez,Centro,Senior,351842,Contado,Instagram,False,0,0,18,True,4,2023-12,49,Wednesday,False,16.171636512673075,14.897316067298997,False,0,0,0,16.171636512673075,2,163889.0,0.0
VTA-01753,2023-12-07,2023,12,Q4,Volkswagen Amarok,Volkswagen,Pickup,Premium,22000000,22600000,3,678000,21922000,215488,22137488,15800000,6122000,27.9,6208195,Sofía Herrera,Sur,Senior,756309,Cuotas 36x,Referido,False,0,2,13,True,4,2023-12,49,Thursday,False,16.90300130237408,15.627399561832794,True,1,0,1,16.912783064178694,3,477553.0,0.97
VTA-01257,2023-12-07,2023,12,Q4,Toyota Hilux,Toyota,Pickup,Premium,28000000,27500000,2,550000,26950000,0,26950000,19800000,7150000,26.5,7150000,Lucía Fernández,Norte,Semi-Senior,707438,Contado,Referido,False,0,0,12,True,5,2023-12,49,Thursday,False,17.109493892425032,15.78262305453032,True,0,0,1,17.109493892425032,3,595833.0,0.0
VTA-03020,2023-12-07,2023,12,Q4,Ford Ka,Ford,Hatchback,Económico,4000000,4150000,1,41500,4108500,284074,4392574,2950000,1158500,28.2,1272129,Joaquín Torres,Sur,Semi-Senior,112162,Contado,Instagram,True,1350000,1,10,True,4,2023-12,49,Thursday,False,15.228568799751184,13.962637486039348,True,1,0,0,15.295426173456528,1,127213.0,6.47
VTA-01302,2023-12-07,2023,12,Q4,Ford Ranger,Ford,Pickup,Premium,24000000,23550000,2,471000,23079000,166473,23245473,17200000,5879000,25.5,5945589,Joaquín Torres,Sur,Semi-Senior,630057,Cuotas 36x,Showroom,False,0,2,7,True,4,2023-12,49,Thursday,False,16.954433714438615,15.586897407481333,True,1,1,1,16.96162100438096,3,849370.0,0.72
VTA-03177,2023-12-07,2023,12,Q4,Chevrolet Onix,Chevrolet,Hatchback,Económico,5800000,5750000,1,57500,5692500,425422,6117922,4200000,1492500,26.2,1662668,Joaquín Torres,Sur,Semi-Senior,155405,Cuotas 36x,Referido,False,0,2,10,True,5,2023-12,49,Thursday,False,15.554660252589757,14.21596379426542,True,1,0,0,15.626733217801426,1,166267.0,6.95
VTA-00893,2023-12-07,2023,12,Q4,Ford Territory,Ford,SUV,Premium,18000000,17950000,1,179500,17770500,0,17770500,12900000,4870500,27.4,4870500,Martín López,Oeste,Junior,355410,Cuotas 24x,Showroom,False,0,0,4,True,4,2023-12,49,Thursday,False,16.693050393318096,15.398707364510855,True,0,1,1,16.693050393318096,3,1217625.0,0.0
VTA-03773,2023-12-07,2023,12,Q4,Peugeot 208,Peugeot,Hatchback,Intermedio,8200000,8450000,2,169000,8281000,428578,8709578,5900000,2381000,28.8,2552431,Martín López,Oeste,Junior,165620,Cuotas 24x,Web,False,0,2,10,True,4,2023-12,49,Thursday,False,15.929474412774193,14.683031545460512,True,1,0,0,15.979934012413658,2,255243.0,4.92
VTA-03323,2023-12-08,2023,12,Q4,Mercedes-Benz GLA,Mercedes-Benz,SUV,Luxury,52000000,52050000,1,520500,51529500,244038,51773538,36400000,15129500,29.4,15227115,Paula Gómez,Centro,Senior,1718509,Cuotas 36x,Showroom,False,0,1,30,False,4,2023-12,49,Friday,False,17.75766503657811,16.532157104387878,True,1,0,1,17.762389746595726,4,507570.0,0.47
VTA-00392,2023-12-08,2023,12,Q4,Renault Oroch,Renault,Pickup,Intermedio,13000000,12900000,0,0,12900000,0,12900000,9400000,3500000,27.1,3500000,Lucía Fernández,Norte,Semi-Senior,338625,Cuotas 12x,Referido,False,0,0,8,True,5,2023-12,49,Friday,False,16.372737946851277,15.068273812173887,False,0,0,0,16.372737946851277,2,437500.0,0.0
VTA-02559,2023-12-08,2023,12,Q4,Jeep Compass,Jeep,SUV,Luxury,25000000,23750000,0,0,23750000,186808,23936808,17800000,5950000,25.1,6024723,Martín López,Oeste,Junior,475000,Cuotas 24x,WhatsApp,False,0,1,11,True,5,2023-12,49,Friday,False,16.983093130550188,15.598901945589025,False,1,0,1,16.990927957647752,4,547702.0,0.78
VTA-01046,2023-12-08,2023,12,Q4,Renault Duster,Renault,SUV,Intermedio,9800000,9500000,1,95000,9405000,0,9405000,7100000,2305000,24.5,2305000,Sofía Herrera,Sur,Senior,324472,Contado,Web,False,0,0,5,True,4,2023-12,49,Friday,False,16.056752127043683,14.650591668252272,True,0,1,0,16.056752127043683,2,461000.0,0.0
VTA-03392,2023-12-09,2023,12,Q4,BMW Serie 3,BMW,Sedán,Luxury,48000000,48600000,0,0,48600000,342510,48942510,33600000,15000000,30.9,15137004,Joaquín Torres,Sur,Semi-Senior,1326780,Cuotas 12x,Referido,False,0,2,4,True,5,2023-12,49,Saturday,True,17.699134109446852,16.52356082573315,False,1,1,1,17.706156922386345,4,3784251.0,0.7
VTA-00694,2023-12-09,2023,12,Q4,Ford Territory,Ford,SUV,Premium,18000000,16950000,0,0,16950000,0,16950000,12900000,4050000,23.9,4050000,Lucía Fernández,Norte,Semi-Senior,444938,Contado,Web,False,0,0,90,True,5,2023-12,49,Saturday,True,16.64577845078778,15.214227685996272,False,0,0,1,16.64577845078778,3,45000.0,0.0
VTA-02200,2023-12-09,2023,12,Q4,Renault Kwid,Renault,Hatchback,Económico,3500000,3600000,1,36000,3564000,376551,3940551,2600000,964000,27.0,1114620,Paula Gómez,Centro,Senior,118859,Contado,Web,False,0,2,3,True,5,2023-12,49,Saturday,True,15.08639434815641,13.778847610936543,True,1,1,0,15.186831372983658,1,371540.0,9.56
VTA-02920,2023-12-10,2023,12,Q4,Volkswagen Amarok,Volkswagen,Pickup,Premium,22000000,21150000,0,0,21150000,0,21150000,15800000,5350000,25.3,5350000,Carlos Méndez,Norte,Senior,681030,Cuotas 12x,Referido,False,0,0,10,True,4,2023-12,49,Sunday,True,16.867150510737883,15.49260730578806,False,0,0,1,16.867150510737883,3,535000.0,0.0
VTA-02298,2023-12-10,2023,12,Q4,Ford Ka,Ford,Hatchback,Económico,4000000,4150000,3,124500,4025500,0,4025500,2950000,1075500,26.7,1075500,Joaquín Torres,Sur,Semi-Senior,109896,Cuotas 12x,WhatsApp,True,1700000,0,2,False,4,2023-12,49,Sunday,True,15.208159933138488,13.888297157489582,True,0,1,0,15.208159933138488,1,537750.0,0.0
VTA-02752,2023-12-10,2023,12,Q4,Chevrolet S10,Chevrolet,Pickup,Premium,23000000,23850000,1,238500,23611500,299171,23910671,16500000,7111500,30.1,7231168,Carlos Méndez,Norte,Senior,760290,Contado,Instagram,True,5800000,1,9,True,5,2023-12,49,Sunday,True,16.977244481797367,15.77722389060972,True,1,0,1,16.98983544443479,3,803463.0,1.25
VTA-00462,2023-12-10,2023,12,Q4,Toyota Yaris,Toyota,Hatchback,Intermedio,8500000,8450000,1,84500,8365500,246801,8612301,6100000,2265500,27.1,2364220,Carlos Méndez,Norte,Senior,269369,Cuotas 12x,Web,False,0,1,1,True,3,2023-12,49,Sunday,True,15.93962678301843,14.633306484492897,True,1,1,0,15.968702204199433,2,2364220.0,2.87
VTA-03489,2023-12-10,2023,12,Q4,Chevrolet Tracker,Chevrolet,SUV,Intermedio,12500000,12200000,0,0,12200000,400835,12600835,9000000,3200000,26.2,3360334,Diego Romero,Centro,Junior,268400,Cuotas 12x,Showroom,True,2200000,3,1,False,5,2023-12,49,Sunday,True,16.316946591670696,14.978661680269907,False,1,1,0,16.349273718927044,2,3360334.0,3.18
VTA-01130,2023-12-11,2023,12,Q4,Toyota SW4,Toyota,SUV,Luxury,42000000,41400000,0,0,41400000,268755,41668755,29500000,11900000,28.7,12007502,Sofía Herrera,Sur,Senior,1428300,Cuotas 12x,Web,False,0,1,4,True,4,2023-12,50,Monday,False,17.538791462950133,16.29204904211537,False,1,1,1,17.545262149341298,4,3001876.0,0.64
VTA-03547,2023-12-11,2023,12,Q4,Renault Oroch,Renault,Pickup,Intermedio,13000000,12750000,2,255000,12495000,216308,12711308,9400000,3095000,24.8,3181523,Carlos Méndez,Norte,Senior,402339,Cuotas 12x,WhatsApp,False,0,1,1,True,4,2023-12,50,Monday,False,16.3408392022832,14.945298787202558,True,1,1,0,16.358002627634388,2,3181523.0,1.7
VTA-03863,2023-12-11,2023,12,Q4,Volkswagen Gol,Volkswagen,Hatchback,Económico,4200000,4100000,0,0,4100000,0,4100000,3100000,1000000,24.4,1000000,Martín López,Oeste,Junior,82000,Cuotas 12x,Web,False,0,0,1,False,5,2023-12,50,Monday,False,15.226497775576945,13.815511557963774,False,0,1,0,15.226497775576945,1,1000000.0,0.0
VTA-02070,2023-12-11,2023,12,Q4,Ford Territory,Ford,SUV,Premium,18000000,18450000,2,369000,18081000,319164,18400164,12900000,5181000,28.7,5308665,Lucía Fernández,Norte,Semi-Senior,474626,Contado,Showroom,True,6150000,2,4,True,5,2023-12,50,Monday,False,16.710372276439966,15.460508838809838,True,1,1,1,16.72787018993031,3,1327166.0,1.73
VTA-00601,2023-12-12,2023,12,Q4,Renault Oroch,Renault,Pickup,Intermedio,13000000,12750000,0,0,12750000,583214,13333214,9400000,3350000,26.3,3583285,Joaquín Torres,Sur,Semi-Senior,348075,Cuotas 36x,Showroom,False,0,3,1,True,5,2023-12,50,Tuesday,False,16.36104190800008,15.024471202308668,False,1,1,0,16.405768848370716,2,3583285.0,4.37
VTA-02239,2023-12-12,2023,12,Q4,Renault Sandero,Renault,Hatchback,Económico,4800000,4750000,1,47500,4702500,139621,4842121,3500000,1202500,25.6,1258348,Carlos Méndez,Norte,Senior,151420,Cuotas 12x,Web,True,1400000,1,3,False,5,2023-12,50,Tuesday,False,15.363605052810144,13.99991411256254,True,1,1,0,15.392863612362639,1,419449.0,2.88
VTA-01891,2023-12-12,2023,12,Q4,Ford Ka,Ford,Hatchback,Económico,4000000,4100000,0,0,4100000,231832,4331832,2950000,1150000,28.0,1242732,Sofía Herrera,Sur,Senior,141450,Contado,Showroom,False,0,2,1,False,4,2023-12,50,Tuesday,False,15.226497775576945,13.955273369904273,False,1,1,0,15.28150133603676,1,1242732.0,5.35
VTA-01553,2023-12-12,2023,12,Q4,Jeep Renegade,Jeep,SUV,Premium,17500000,17650000,0,0,17650000,121396,17771396,12500000,5150000,29.2,5198558,Joaquín Torres,Sur,Semi-Senior,481845,Contado,WhatsApp,False,0,1,1,True,5,2023-12,50,Tuesday,False,16.6862463980008,15.454507466814658,False,1,1,1,16.69310081268513,3,5198558.0,0.68
VTA-02526,2023-12-12,2023,12,Q4,Volkswagen Polo,Volkswagen,Hatchback,Intermedio,7800000,7750000,2,155000,7595000,531514,8126514,5600000,1995000,26.3,2207605,Valentina Cruz,Este,Senior,270762,Contado,Instagram,False,0,2,1,True,4,2023-12,50,Tuesday,False,15.84300082567757,14.506155109559108,True,1,1,0,15.910642730336745,2,2207605.0,6.54
VTA-00865,2023-12-12,2023,12,Q4,Renault Duster,Renault,SUV,Intermedio,9800000,9700000,3,291000,9409000,463526,9872526,7100000,2309000,24.5,2494410,Joaquín Torres,Sur,Semi-Senior,256866,Cuotas 12x,Web,False,0,2,1,True,4,2023-12,50,Tuesday,False,16.057177342270116,14.652325521424455,True,1,1,0,16.105266407008788,2,2494410.0,4.7
VTA-01588,2023-12-12,2023,12,Q4,Renault Sandero,Renault,Hatchback,Económico,4800000,4750000,0,0,4750000,164497,4914497,3500000,1250000,26.3,1315798,Valentina Cruz,Este,Senior,169338,Cuotas 36x,Web,False,0,1,1,False,3,2023-12,50,Tuesday,False,15.373655386537118,14.038654909278163,False,1,1,0,15.40770017002974,1,1315798.0,3.35
VTA-03471,2023-12-13,2023,12,Q4,Jeep Compass,Jeep,SUV,Luxury,25000000,24800000,1,248000,24552000,420174,24972174,17800000,6752000,27.5,6920069,Valentina Cruz,Este,Senior,875279,Cuotas 24x,Referido,False,0,3,2,True,2,2023-12,50,Wednesday,False,17.016303916011587,15.725349463362184,True,1,1,1,17.03327276298801,4,3460034.0,1.68
VTA-02657,2023-12-14,2023,12,Q4,Chevrolet S10,Chevrolet,Pickup,Premium,23000000,23800000,0,0,23800000,258809,24058809,16500000,7300000,30.7,7403523,Sofía Herrera,Sur,Senior,821100,Cuotas 24x,Showroom,True,5850000,2,2,True,4,2023-12,50,Thursday,False,16.98519618065851,15.803385043104912,False,1,1,1,16.996011807603512,3,3701762.0,1.08
VTA-02305,2023-12-14,2023,12,Q4,Chevrolet S10,Chevrolet,Pickup,Premium,23000000,23200000,0,0,23200000,198119,23398119,16500000,6700000,28.9,6779247,Martín López,Oeste,Junior,464000,Cuotas 36x,Referido,True,8950000,1,1,True,4,2023-12,50,Thursday,False,16.959662879739987,15.717618233614914,False,1,1,1,16.968166235220007,3,6779247.0,0.85
VTA-01964,2023-12-14,2023,12,Q4,Jeep Compass,Jeep,SUV,Luxury,25000000,25900000,4,1036000,24864000,203998,25067998,17800000,7064000,28.4,7145599,Joaquín Torres,Sur,Semi-Senior,678787,Contado,Showroom,True,9350000,1,12,True,5,2023-12,50,Thursday,False,17.0289315723683,15.770522162828778,True,1,0,1,17.03710265043521,4,595467.0,0.81
VTA-01411,2023-12-14,2023,12,Q4,Volkswagen Vento,Volkswagen,Sedán,Intermedio,9500000,9250000,0,0,9250000,0,9250000,6900000,2350000,25.4,2350000,Lucía Fernández,Norte,Semi-Senior,242812,Cuotas 24x,WhatsApp,False,0,0,4,True,5,2023-12,50,Thursday,False,16.04013421759671,14.669926311652166,False,0,1,0,16.04013421759671,2,587500.0,0.0
VTA-02711,2023-12-14,2023,12,Q4,Volkswagen Gol,Volkswagen,Hatchback,Económico,4200000,4150000,0,0,4150000,0,4150000,3100000,1050000,25.3,1050000,Diego Romero,Centro,Junior,91300,Cuotas 12x,Web,True,1500000,0,1,True,5,2023-12,50,Thursday,False,15.238619133170708,13.864301674514206,False,0,1,0,15.238619133170708,1,1050000.0,0.0
VTA-01534,2023-12-14,2023,12,Q4,Toyota SW4,Toyota,SUV,Luxury,42000000,40500000,3,1215000,39285000,0,39285000,29500000,9785000,24.9,9785000,Sofía Herrera,Sur,Senior,1355332,Contado,Web,True,14900000,0,5,True,5,2023-12,50,Thursday,False,17.486353350047068,16.096361261009548,True,0,1,1,17.486353350047068,4,1957000.0,0.0
VTA-03613,2023-12-15,2023,12,Q4,Jeep Compass,Jeep,SUV,Luxury,25000000,24850000,1,248500,24601500,141017,24742517,17800000,6801500,27.6,6857906,Carlos Méndez,Norte,Senior,792168,Contado,Llamada entrante,False,0,1,3,True,5,2023-12,50,Friday,False,17.018318015301336,15.732653881082003,True,1,1,1,17.024033698245898,4,2285969.0,0.57
VTA-01114,2023-12-15,2023,12,Q4,Renault Kwid,Renault,Hatchback,Económico,3500000,3500000,1,35000,3465000,0,3465000,2600000,865000,25.0,865000,Valentina Cruz,Este,Senior,123527,Plan de ahorro,Instagram,False,0,0,6,True,5,2023-12,50,Friday,False,15.058223479206388,13.670485941982712,True,0,1,0,15.058223479206388,1,144167.0,0.0
VTA-02596,2023-12-15,2023,12,Q4,Honda Civic,Honda,Sedán,Premium,16000000,16200000,0,0,16200000,124483,16324483,11400000,4800000,29.6,4849793,Diego Romero,Centro,Junior,356400,Leasing,Web,True,7050000,1,4,True,5,2023-12,50,Friday,False,16.600521861931007,15.38412668421143,False,1,1,1,16.60817662466398,3,1212448.0,0.76
VTA-01681,2023-12-15,2023,12,Q4,Mercedes-Benz GLA,Mercedes-Benz,SUV,Luxury,52000000,52250000,5,2612500,49637500,0,49637500,36400000,13237500,26.7,13237500,Joaquín Torres,Sur,Semi-Senior,1355104,Plan de ahorro,Showroom,False,0,0,2,False,5,2023-12,50,Friday,False,17.720257174567703,16.39856434443476,True,0,1,1,17.720257174567703,4,6618750.0,0.0
VTA-03768,2023-12-15,2023,12,Q4,Renault Sandero,Renault,Hatchback,Económico,4800000,4900000,0,0,4900000,289520,5189520,3500000,1400000,28.6,1515808,Lucía Fernández,Norte,Semi-Senior,128625,Plan de ahorro,Web,True,1350000,1,1,False,4,2023-12,50,Friday,False,15.404745967162468,14.151983508870947,False,1,1,0,15.462151958011917,1,1515808.0,5.58
VTA-03246,2023-12-16,2023,12,Q4,Toyota SW4,Toyota,SUV,Luxury,42000000,41900000,0,0,41900000,0,41900000,29500000,12400000,29.6,12400000,Paula Gómez,Centro,Senior,1397365,Cuotas 24x,Referido,False,0,0,23,True,5,2023-12,50,Saturday,True,17.550796408758714,16.333207111220425,False,0,0,1,17.550796408758714,4,539130.0,0.0
VTA-02978,2023-12-16,2023,12,Q4,Jeep Compass,Jeep,SUV,Luxury,25000000,23850000,1,238500,23611500,503973,24115473,17800000,5811500,24.6,6013089,Lucía Fernández,Norte,Semi-Senior,619802,Cuotas 24x,Referido,True,9800000,2,75,True,5,2023-12,50,Saturday,True,16.977244481797367,15.5753494431385,True,1,0,1,16.99836426710792,4,80175.0,2.09
VTA-00717,2023-12-16,2023,12,Q4,Renault Oroch,Renault,Pickup,Intermedio,13000000,13250000,3,397500,12852500,0,12852500,9400000,3452500,26.9,3452500,Martín López,Oeste,Junior,257050,Cuotas 12x,Referido,True,3800000,0,4,False,5,2023-12,50,Saturday,True,16.36904898071767,15.054609453910727,True,0,1,0,16.36904898071767,2,863125.0,0.0
VTA-03779,2023-12-17,2023,12,Q4,Chevrolet Tracker,Chevrolet,SUV,Intermedio,12500000,12200000,2,244000,11956000,183972,12139972,9000000,2956000,24.7,3029588,Carlos Méndez,Norte,Senior,384983,Contado,Showroom,False,0,2,16,False,4,2023-12,50,Sunday,True,16.296743886025975,14.899347899345166,True,1,0,0,16.312014119540436,2,189349.0,1.52
VTA-00446,2023-12-17,2023,12,Q4,Volkswagen Vento,Volkswagen,Sedán,Intermedio,9500000,9650000,1,96500,9553500,250546,9804046,6900000,2653500,27.8,2753718,Diego Romero,Centro,Junior,210177,Cuotas 24x,Llamada entrante,False,0,1,1,False,5,2023-12,50,Sunday,True,16.072418242135342,14.791390458110765,True,1,1,0,16.098305817580297,2,2753718.0,2.56
VTA-01270,2023-12-17,2023,12,Q4,Renault Sandero,Renault,Hatchback,Económico,4800000,4950000,2,99000,4851000,86699,4937699,3500000,1351000,27.8,1385679,Diego Romero,Centro,Junior,106722,Contado,Showroom,True,2100000,1,1,True,4,2023-12,50,Sunday,True,15.394695633370395,14.116356357134512,True,1,1,0,15.41241019370027,1,1385679.0,1.76
VTA-02631,2023-12-17,2023,12,Q4,Chevrolet Tracker,Chevrolet,SUV,Intermedio,12500000,11900000,0,0,11900000,192983,12092983,9000000,2900000,24.4,2977193,Martín López,Oeste,Junior,238000,Cuotas 12x,Referido,False,0,1,8,True,4,2023-12,50,Sunday,True,16.29204904211537,14.88022163978423,False,1,0,0,16.308136007687068,2,372149.0,1.6
VTA-00220,2023-12-17,2023,12,Q4,Renault Kwid,Renault,Hatchback,Económico,3500000,3300000,4,132000,3168000,0,3168000,2600000,568000,17.9,568000,Sofía Herrera,Sur,Senior,109296,Contado,WhatsApp,False,0,0,5,True,5,2023-12,50,Sunday,True,14.968611347572969,13.249878458265119,True,0,1,0,14.968611347572969,1,113600.0,0.0
VTA-01348,2023-12-17,2023,12,Q4,Toyota Hilux,Toyota,Pickup,Premium,28000000,26450000,0,0,26450000,499045,26949045,19800000,6650000,25.1,6849618,Martín López,Oeste,Junior,529000,Contado,Referido,False,0,2,16,True,4,2023-12,50,Sunday,True,17.090766754075766,15.710127563007966,False,1,0,1,17.109458455805896,3,428101.0,1.85
VTA-02246,2023-12-17,2023,12,Q4,Renault Kwid,Renault,Hatchback,Económico,3500000,3550000,0,0,3550000,0,3550000,2600000,950000,26.8,950000,Lucía Fernández,Norte,Semi-Senior,93188,Contado,Showroom,False,0,0,11,False,5,2023-12,50,Sunday,True,15.0824584431417,13.76421831620775,False,0,0,0,15.0824584431417,1,86364.0,0.0
VTA-00134,2023-12-17,2023,12,Q4,Chevrolet Onix,Chevrolet,Hatchback,Económico,5800000,5800000,4,232000,5568000,0,5568000,4200000,1368000,24.6,1368000,Martín López,Oeste,Junior,111360,Leasing,Web,True,1900000,0,7,False,4,2023-12,50,Sunday,True,15.532546660594077,14.128861108158517,True,0,1,0,15.532546660594077,1,195429.0,0.0
VTA-02903,2023-12-18,2023,12,Q4,Mercedes-Benz GLA,Mercedes-Benz,SUV,Luxury,52000000,49900000,0,0,49900000,0,49900000,36400000,13500000,27.1,13500000,Paula Gómez,Centro,Senior,1664165,Cuotas 24x,Web,False,0,0,3,True,4,2023-12,51,Monday,False,17.725531580761828,16.41820031748273,False,0,1,1,17.725531580761828,4,4500000.0,0.0
VTA-02934,2023-12-18,2023,12,Q4,Peugeot 208,Peugeot,Hatchback,Intermedio,8200000,7750000,1,77500,7672500,0,7672500,5900000,1772500,23.1,1772500,Diego Romero,Centro,Junior,168795,Plan de ahorro,Referido,True,2750000,0,3,True,5,2023-12,51,Monday,False,15.853153195811634,14.387902101563155,True,0,1,0,15.853153195811634,2,590833.0,0.0
VTA-02714,2023-12-18,2023,12,Q4,Volkswagen T-Cross,Volkswagen,SUV,Intermedio,11500000,10800000,2,216000,10584000,283791,10867791,8200000,2384000,22.5,2497516,Carlos Méndez,Norte,Senior,340805,Cuotas 12x,Instagram,True,3600000,3,1,True,3,2023-12,51,Monday,False,16.174854079259163,14.684290726630376,True,1,1,0,16.201314110589248,2,2497516.0,2.61
VTA-00018,2023-12-18,2023,12,Q4,Volkswagen Polo,Volkswagen,Hatchback,Intermedio,7800000,7800000,0,0,7800000,183258,7983258,5600000,2200000,28.2,2273303,Diego Romero,Centro,Junior,171600,Contado,Showroom,True,3450000,1,10,True,4,2023-12,51,Monday,False,15.86963441986494,14.603968372873895,False,1,0,0,15.892857282045023,2,227330.0,2.3
VTA-01207,2023-12-18,2023,12,Q4,Jeep Compass,Jeep,SUV,Luxury,25000000,25100000,3,753000,24347000,53735,24400735,17800000,6547000,26.9,6568494,Valentina Cruz,Este,Senior,867971,Cuotas 24x,Web,False,0,1,14,True,5,2023-12,51,Monday,False,17.007919237690125,15.69451764016493,True,1,0,1,17.010123853742932,4,469178.0,0.22
VTA-00572,2023-12-18,2023,12,Q4,Ford Ka,Ford,Hatchback,Económico,4000000,4050000,2,81000,3969000,235051,4204051,2950000,1019000,25.7,1113020,Carlos Méndez,Norte,Senior,127802,Cuotas 24x,Instagram,False,0,1,10,False,4,2023-12,51,Monday,False,15.194024983717803,13.834333293558648,True,1,0,0,15.251559380074697,1,111302.0,5.59
VTA-03427,2023-12-18,2023,12,Q4,Chevrolet Onix,Chevrolet,Hatchback,Económico,5800000,5650000,0,0,5650000,245329,5895329,4200000,1450000,25.7,1548131,Joaquín Torres,Sur,Semi-Senior,154245,Contado,Referido,False,0,1,4,False,1,2023-12,51,Monday,False,15.547166280113759,14.187074804051692,False,1,1,0,15.589671070030573,1,387033.0,4.16
VTA-00132,2023-12-18,2023,12,Q4,Ford Ranger,Ford,Pickup,Premium,24000000,24850000,1,248500,24601500,219219,24820719,17200000,7401500,30.1,7489187,Martín López,Oeste,Junior,492030,Cuotas 12x,WhatsApp,False,0,1,1,True,4,2023-12,51,Monday,False,17.018318015301336,15.817193375443424,True,1,1,1,17.027189346183807,3,7489187.0,0.88
VTA-03812,2023-12-18,2023,12,Q4,Ford Ranger,Ford,Pickup,Premium,24000000,23300000,0,0,23300000,0,23300000,17200000,6100000,26.2,6100000,Martín López,Oeste,Junior,466000,Cuotas 24x,Showroom,False,0,0,23,False,5,2023-12,51,Monday,False,16.963963961454382,15.623799493077952,False,0,0,1,16.963963961454382,3,265217.0,0.0
VTA-01193,2023-12-18,2023,12,Q4,Peugeot 208,Peugeot,Hatchback,Intermedio,8200000,8000000,3,240000,7760000,242443,8002443,5900000,1860000,24.0,1956977,Martín López,Oeste,Junior,155200,Leasing,Showroom,False,0,1,2,True,5,2023-12,51,Monday,False,15.864493021025373,14.436087583323648,True,1,1,0,15.895257552988488,2,978488.0,3.03
VTA-03449,2023-12-18,2023,12,Q4,Ford Territory,Ford,SUV,Premium,18000000,18550000,0,0,18550000,61552,18611552,12900000,5650000,30.5,5674620,Valentina Cruz,Este,Senior,661308,Contado,Web,True,7600000,1,5,True,5,2023-12,51,Monday,False,16.735980400926074,15.547166280113759,False,1,1,1,16.739293074894892,3,1134924.0,0.33
VTA-02550,2023-12-18,2023,12,Q4,Honda Civic,Honda,Sedán,Premium,16000000,15800000,2,316000,15484000,0,15484000,11400000,4084000,26.4,4084000,Diego Romero,Centro,Junior,340648,Cuotas 12x,Web,True,6900000,0,15,True,3,2023-12,51,Monday,False,16.55531785526247,15.222587703124645,True,0,0,1,16.55531785526247,3,272267.0,0.0
VTA-00177,2023-12-19,2023,12,Q4,Renault Sandero,Renault,Hatchback,Económico,4800000,4600000,4,184000,4416000,0,4416000,3500000,916000,20.7,916000,Paula Gómez,Centro,Senior,147274,Contado,Instagram,True,1650000,0,1,False,5,2023-12,51,Tuesday,False,15.300745093388318,13.727772735358728,True,0,1,0,15.300745093388318,1,916000.0,0.0
VTA-02157,2023-12-19,2023,12,Q4,Honda HR-V,Honda,SUV,Premium,15500000,14600000,2,292000,14308000,498923,14806923,11000000,3308000,23.1,3507569,Paula Gómez,Centro,Senior,477172,Cuotas 24x,Referido,False,0,2,45,True,5,2023-12,51,Tuesday,False,16.476329449252013,15.011854637423134,True,1,0,1,16.51060546717018,3,77946.0,3.37
VTA-02991,2023-12-19,2023,12,Q4,Renault Sandero,Renault,Hatchback,Económico,4800000,4700000,0,0,4700000,172659,4872659,3500000,1200000,25.5,1269063,Diego Romero,Centro,Junior,103400,Cuotas 12x,Web,True,1500000,1,3,True,5,2023-12,51,Tuesday,False,15.363073279446223,13.997832948091215,False,1,1,0,15.399150547177207,1,423021.0,3.54
VTA-01205,2023-12-19,2023,12,Q4,Chevrolet Tracker,Chevrolet,SUV,Intermedio,12500000,12800000,1,128000,12672000,0,12672000,9000000,3672000,29.0,3672000,Carlos Méndez,Norte,Senior,408038,Cuotas 24x,Referido,True,4050000,0,10,False,4,2023-12,51,Tuesday,False,16.35490547195048,15.116247303053635,True,0,0,0,16.35490547195048,2,367200.0,0.0
VTA-02170,2023-12-19,2023,12,Q4,BMW Serie 3,BMW,Sedán,Luxury,48000000,47350000,4,1894000,45456000,269746,45725746,33600000,11856000,26.1,11963898,Lucía Fernández,Norte,Semi-Senior,1193220,Contado,Showroom,False,0,1,17,True,4,2023-12,51,Tuesday,False,17.6322554050754,16.28834471086348,True,1,0,1,17.638172088903822,4,703759.0,0.59
VTA-01137,2023-12-20,2023,12,Q4,Peugeot 208,Peugeot,Hatchback,Intermedio,8200000,8150000,5,407500,7742500,0,7742500,5900000,1842500,23.8,1842500,Sofía Herrera,Sur,Senior,267116,Contado,Instagram,False,0,0,1,False,3,2023-12,51,Wednesday,False,15.862235319986736,14.426634445786323,True,0,1,0,15.862235319986736,2,1842500.0,0.0
